Message_ID,Message_Text,Caller_Location,Is_Fraud,Communication_Type,Duration_Seconds
1942,family trip schedule meeting dinner,Pune,0,Call,49
1943,lottery bank alert urgent lottery claim now urgent,Noida,1,SMS,0
1944,family trip schedule documents invoice invoice,Kolkata,0,Call,264
1945,blocked investment scheme free gift,Mumbai,1,SMS,0
1946,project update hello meeting call me meeting call me,Mumbai,0,SMS,0
1947,dinner schedule hello hello,Mumbai,0,Call,38
1948,meeting documents dinner assignment hello project update,Chennai,0,Call,178
1949,meeting invoice project update family trip,Mumbai,0,Call,205
1950,meeting meeting invoice dinner,Hyderabad,0,SMS,0
1951,invoice hello schedule,Noida,0,SMS,0
1952,meeting family trip documents meeting,Kolkata,0,SMS,0
1953,invoice call me meeting meeting family trip,Pune,0,Call,270
1954,family trip meeting call me schedule assignment call me,Hyderabad,0,Call,282
1955,free gift free gift OTP,Hyderabad,1,SMS,0
1956,urgent urgent free gift investment scheme claim now win,Kolkata,1,Call,291
1957,dinner documents family trip schedule schedule,Pune,0,SMS,0
1958,project update dinner assignment assignment family trip,Noida,0,Call,300
1959,call me invoice dinner assignment project update,Bangalore,0,SMS,0
1960,bank alert lottery bank alert investment scheme lottery,Delhi,1,SMS,0
1961,documents hello family trip project update project update invoice,Bangalore,0,SMS,0
1962,call me family trip assignment hello,Kolkata,0,Call,53
1963,urgent investment scheme win blocked investment scheme,Bangalore,1,Call,250
1964,schedule project update family trip documents schedule meeting,Bangalore,0,SMS,0
1965,hello project update family trip,Bangalore,0,SMS,0
1966,schedule schedule call me schedule hello,Mumbai,0,SMS,0
1967,documents documents schedule,Unknown,0,SMS,0
1968,family trip project update family trip invoice project update,Bangalore,0,SMS,0
1969,meeting hello family trip call me documents schedule,Delhi,0,SMS,0
1970,project update schedule meeting invoice schedule family trip,Kolkata,0,Call,31
1971,project update call me meeting assignment hello invoice,Unknown,0,Call,190
1972,bank alert KYC update free gift,Chennai,1,Call,270
1973,hello documents project update hello family trip assignment,Delhi,0,Call,266
1974,documents documents hello invoice dinner invoice,Delhi,0,SMS,0
1975,schedule family trip dinner,Mumbai,0,SMS,0
1976,win blocked bank alert free gift OTP investment scheme,Mumbai,1,SMS,0
1977,schedule family trip project update documents meeting,Kolkata,0,Call,51
1978,meeting family trip hello,Delhi,0,Call,89
1979,claim now OTP win OTP free gift lottery,Pune,1,SMS,0
1980,blocked free gift blocked OTP,Pune,1,Call,248
1981,project update meeting schedule meeting family trip assignment,Kolkata,0,Call,88
1982,investment scheme blocked OTP urgent,Bangalore,1,SMS,0
1983,meeting meeting dinner hello,Hyderabad,0,SMS,0
1984,schedule dinner assignment meeting assignment,Chennai,0,SMS,0
1985,schedule project update project update,Mumbai,0,Call,264
1986,documents assignment assignment assignment hello,Hyderabad,0,SMS,0
1987,assignment project update hello documents family trip,Noida,0,SMS,0
1988,call me documents invoice hello project update,Kolkata,0,SMS,0
1989,project update schedule meeting assignment project update,Bangalore,0,Call,191
1990,assignment dinner meeting dinner assignment hello,Unknown,0,Call,269
1991,claim now lottery KYC update,Bangalore,1,SMS,0
1992,project update invoice family trip,Delhi,0,SMS,0
1993,project update call me documents meeting call me assignment,Bangalore,0,Call,72
1994,meeting documents meeting hello,Delhi,0,Call,77
1995,urgent OTP KYC update blocked lottery KYC update,Noida,1,SMS,0
1996,dinner call me hello,Mumbai,0,Call,31
1997,investment scheme free gift blocked free gift lottery claim now,Noida,1,SMS,0
1998,invoice family trip assignment meeting,Delhi,0,SMS,0
1999,documents project update invoice,Unknown,0,Call,10
2000,documents call me hello invoice meeting,Hyderabad,0,SMS,0
