Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration_ms,Failed_Login_Attempts,Malware_Signature_Detected,Is_Attack
12541,2390,TCP,1230,32621,10,0,0
33022,3286,UDP,237,12766,13,0,1
12913,7843,ICMP,1229,46542,12,1,0
20824,7660,TCP,41,14067,5,0,0
18073,7299,TCP,132,55601,10,1,0
64175,1546,ICMP,1275,55038,12,1,0
6424,7915,TCP,600,28181,5,0,0
61364,5298,UDP,201,55690,4,1,0
18700,175,TCP,932,22434,14,1,1
52868,8435,TCP,114,55207,9,1,1
4940,5333,ICMP,369,59117,3,1,0
34718,4016,TCP,1199,45533,4,1,1
41880,8594,ICMP,123,46263,11,0,1
30430,1892,ICMP,819,24255,6,0,1
64202,5551,TCP,146,48163,1,1,1
43394,6268,ICMP,1491,6186,5,0,0
8332,5653,UDP,1058,37672,11,1,1
37081,2983,UDP,951,34625,1,1,1
52186,1903,ICMP,834,44398,4,0,1
52921,2481,TCP,1162,49758,2,1,1
58853,6628,ICMP,1443,34198,14,1,0
25477,8775,TCP,937,16198,9,0,0
17311,6237,TCP,817,54517,1,0,0
27283,7065,ICMP,168,2551,0,0,0
2863,916,ICMP,310,11993,14,0,0
6120,3660,TCP,193,54055,3,1,1
50218,44,UDP,1000,10919,7,0,0
39315,8280,ICMP,894,28227,3,1,0
44700,2682,ICMP,1210,52478,7,1,1
55473,5863,TCP,922,53754,10,1,0
49832,3379,UDP,96,25887,12,1,0
41746,5703,ICMP,514,50033,14,1,1
65025,1707,UDP,1158,45282,14,0,0
40371,4116,TCP,1300,58710,9,0,1
61975,4363,UDP,622,55609,8,1,1
36600,8611,ICMP,917,23120,8,0,0
23925,5499,ICMP,963,29387,6,1,1
61319,4888,TCP,534,22788,14,1,0
65173,6019,UDP,1192,16349,0,0,0
20007,8167,ICMP,723,54639,6,1,0
33131,6501,ICMP,1431,37113,9,0,0
63691,2694,ICMP,1097,25689,11,1,0
14317,5157,UDP,1227,46545,11,1,0
55523,299,TCP,818,9124,4,0,0
4832,7162,UDP,1062,3362,11,0,1
36550,3896,TCP,119,37287,1,0,1
29254,8078,TCP,497,47503,1,1,0
4189,1705,ICMP,442,2345,9,0,0
4573,872,TCP,1456,17489,0,0,0
58160,8203,TCP,247,38362,2,1,1
34509,1634,TCP,148,38470,2,1,0
55447,5234,UDP,1484,54137,9,0,0
57418,7485,ICMP,679,11097,0,1,0
56776,3107,TCP,1055,6043,10,1,1
46396,895,ICMP,100,54960,8,0,1
7197,58,UDP,1036,47328,4,1,0
49250,5712,TCP,1289,35417,14,0,1
38857,5915,TCP,1449,38776,11,0,0
18140,7354,TCP,516,27617,1,0,1
26425,3109,UDP,1378,35216,2,0,1
25245,3920,TCP,107,42725,7,0,0
30883,3186,TCP,541,18920,5,0,0
57504,945,ICMP,871,29743,14,0,0
26854,5050,UDP,332,9579,12,0,0
7389,6484,UDP,1289,21523,13,1,0
40517,926,TCP,530,188,1,1,1
49090,3152,ICMP,1133,44193,14,1,0
12061,4025,UDP,1170,46341,13,0,0
9510,8235,UDP,616,52974,11,1,0
3948,1863,TCP,457,21941,4,0,0
43796,4020,ICMP,1395,55302,8,1,0
6806,7710,UDP,123,17897,10,0,1
12599,4531,TCP,343,59553,5,0,0
15131,1674,UDP,85,31791,5,1,0
14069,4555,ICMP,573,55703,5,1,1
9984,6394,UDP,929,8708,8,1,0
39740,7596,TCP,561,16330,4,1,0
4721,4197,UDP,1198,51967,10,0,0
45046,1449,UDP,975,36421,7,0,1
27716,7605,TCP,680,44256,12,0,1
17686,783,ICMP,779,41915,12,0,0
31826,6869,UDP,903,13120,14,1,0
19105,3817,TCP,1110,13830,0,0,0
37007,8017,ICMP,1239,27644,1,0,1
8646,4353,UDP,560,22427,14,0,0
58022,3021,TCP,1172,38808,8,0,0
29400,6933,ICMP,1091,17196,3,0,0
25630,7486,UDP,490,24321,8,1,1
62587,1353,UDP,384,44309,5,0,0
31112,2942,UDP,1036,43789,12,0,1
4071,3443,TCP,497,16758,12,1,1
52448,8783,TCP,1415,30855,14,1,0
44854,8127,UDP,846,7336,12,1,0
40757,2857,TCP,125,58011,11,0,1
41189,8181,ICMP,794,6504,5,0,0
64058,2560,UDP,769,7932,9,0,0
61340,4512,ICMP,649,31517,6,1,0
34048,8185,TCP,175,32059,2,0,1
1646,5418,UDP,1154,43076,6,0,0
17889,1470,TCP,440,50792,14,0,1
61028,5802,ICMP,111,51469,14,1,0
7444,6399,ICMP,1388,36822,11,1,0
16879,1238,UDP,1267,41750,2,1,1
28114,3201,UDP,997,46661,10,0,1
15426,8061,TCP,1097,55466,3,0,0
49502,4335,ICMP,1311,22062,4,0,1
1387,7846,UDP,1147,28330,11,1,1
49508,7834,UDP,320,33062,5,0,1
40000,4085,UDP,1468,35848,8,1,0
14188,4017,ICMP,820,36042,7,0,1
65510,7998,ICMP,1085,19841,3,1,1
16583,3516,ICMP,692,41943,10,1,0
4660,2057,ICMP,1241,20679,14,0,0
49176,3960,UDP,592,55284,6,1,0
44827,8047,TCP,871,3264,12,1,0
35821,6649,ICMP,1073,8115,4,0,0
62737,5640,UDP,1314,17377,8,0,0
31335,3281,UDP,573,56341,0,1,0
22441,1862,TCP,1228,39821,5,1,1
47571,5134,TCP,403,25053,4,1,0
40069,8366,UDP,639,23017,1,0,1
50993,3464,UDP,1480,57154,8,0,1
58528,207,TCP,477,19541,12,1,0
23377,396,ICMP,1311,51270,13,0,0
57482,1130,ICMP,140,55612,2,0,0
29786,2077,ICMP,1126,28523,0,1,0
12065,6613,ICMP,698,23209,6,0,0
31599,2981,TCP,1001,34635,9,1,0
62511,6398,UDP,1442,2142,4,1,1
20408,7095,ICMP,446,14230,14,0,1
49948,3080,ICMP,355,51743,0,1,0
29193,4984,ICMP,98,36389,12,1,0
48107,2366,ICMP,818,32801,14,1,1
25100,1329,TCP,837,43988,7,1,0
3021,3717,ICMP,1255,28159,4,0,0
6660,3186,UDP,588,43691,13,0,1
7941,1759,TCP,698,53023,11,1,0
39084,6911,TCP,1004,34876,10,0,0
56566,2293,TCP,1068,39964,8,1,1
8340,8705,UDP,295,14818,14,0,0
19331,5547,UDP,791,4355,0,1,0
41831,1849,UDP,642,32811,3,0,0
54158,3389,UDP,1380,13070,3,0,0
48958,207,TCP,1244,52218,10,1,0
37537,1877,ICMP,253,12440,7,1,1
14322,1367,ICMP,615,10408,8,1,0
7250,4107,ICMP,1118,44605,1,0,0
50769,3803,ICMP,229,45646,2,1,0
9002,914,TCP,1327,11369,4,0,1
38455,7987,ICMP,592,32501,9,0,0
43795,4365,UDP,231,40757,12,1,0
46028,523,UDP,1185,56043,5,0,1
1188,6854,ICMP,215,49865,6,0,1
59216,8045,TCP,1325,18019,9,0,0
21159,6868,UDP,733,307,0,0,1
59058,825,UDP,560,59961,7,0,1
43226,8972,ICMP,1295,23691,4,0,0
3134,5715,TCP,1122,50174,14,0,1
43343,3863,UDP,698,10997,9,1,0
17123,3672,TCP,337,18348,11,0,0
52451,2571,UDP,1195,21561,2,1,1
43991,407,UDP,653,58742,12,0,0
60355,2863,TCP,67,55605,6,1,0
21145,2480,TCP,900,23477,11,1,0
32521,5673,ICMP,118,35112,8,1,1
22685,3074,ICMP,1410,36534,2,1,0
11817,7753,TCP,543,42404,3,0,0
31999,8368,UDP,786,7503,1,1,0
28752,8107,ICMP,1351,28824,12,0,0
12925,7216,TCP,148,13305,9,0,1
10875,3279,UDP,953,53929,4,1,1
49490,6719,TCP,452,44116,12,0,0
23063,5619,ICMP,1209,55070,13,0,0
39977,5599,ICMP,99,3797,14,0,1
50658,7615,TCP,442,24098,10,1,1
6334,105,ICMP,1495,30742,1,1,1
20713,8645,TCP,1390,47386,1,1,0
55263,71,TCP,248,34895,10,0,0
23480,7976,TCP,1169,45857,3,1,1
15844,2863,UDP,185,37164,5,1,1
60124,6488,UDP,1346,51770,6,1,1
4564,6026,ICMP,889,405,11,1,0
54858,5720,TCP,607,2943,0,0,0
11496,2182,ICMP,307,29896,6,0,1
64907,2286,ICMP,1244,14675,4,1,0
55628,7825,ICMP,690,19460,7,1,0
36402,2282,TCP,1005,28600,7,0,0
63245,6734,ICMP,558,28079,14,1,1
39865,4986,ICMP,333,48233,8,0,0
36603,1785,ICMP,1247,56299,3,1,0
44729,2793,UDP,1484,57895,12,0,1
1690,6021,TCP,1279,32782,11,0,1
63170,3232,TCP,1299,49701,11,0,1
42031,4164,TCP,1336,32144,11,1,0
24104,6867,ICMP,246,46227,8,0,1
41292,6315,UDP,209,20032,13,1,1
21648,1016,UDP,1474,56797,14,0,1
12917,637,ICMP,1372,27198,0,0,0
7338,4875,UDP,302,23761,2,1,0
22403,6090,ICMP,556,28124,4,1,1
2783,738,ICMP,1025,7681,13,0,0
41141,3824,UDP,960,10962,14,1,0
55958,686,TCP,967,931,5,1,0
39534,5626,TCP,128,46000,3,1,0
60655,6497,UDP,455,46128,9,0,1
31550,2059,TCP,1181,18711,14,1,0
44873,5100,TCP,1137,34471,0,0,0
27157,7875,ICMP,707,8588,4,0,1
7426,6914,ICMP,1171,44243,11,0,0
20658,2011,UDP,628,2643,13,0,0
34954,6991,UDP,463,27597,7,0,1
25117,7674,UDP,106,19946,10,0,0
52503,3147,UDP,262,31035,10,0,0
30432,5873,TCP,1177,58901,2,0,1
15944,5960,UDP,194,47890,13,1,0
40592,1030,ICMP,743,3585,1,1,0
61674,8863,TCP,811,7495,11,0,0
46107,3000,UDP,814,7552,12,1,0
45098,1997,TCP,1496,52140,4,0,0
25268,6332,UDP,1341,59514,11,1,1
9400,8276,ICMP,1364,57928,10,0,0
5484,3374,TCP,1230,35577,11,1,0
33741,6590,ICMP,187,59377,0,0,0
34793,8585,ICMP,179,19757,0,0,1
61200,1460,UDP,113,59211,13,1,1
47004,5129,TCP,713,48430,14,1,1
41938,6675,UDP,833,20519,0,1,0
57771,1362,UDP,324,3887,14,0,1
54639,58,ICMP,866,10538,9,1,0
27905,7207,ICMP,57,18369,5,1,0
35845,4210,UDP,852,47653,11,1,0
57533,4250,ICMP,205,55199,1,0,0
41598,5541,TCP,823,51435,14,0,1
58791,7452,ICMP,185,51275,6,0,1
2711,2001,TCP,969,46943,6,1,1
6732,1385,TCP,1136,54416,0,0,1
38809,2052,TCP,394,46481,10,1,0
57665,7314,UDP,1170,36964,11,1,0
26724,5392,ICMP,466,9021,13,0,1
24349,2872,TCP,262,51842,9,0,1
61253,1976,TCP,223,13464,3,0,1
33524,1431,UDP,731,47931,1,0,0
36650,3066,TCP,731,31407,13,1,1
30952,1731,ICMP,969,2955,1,1,0
52810,3677,UDP,1451,50709,4,0,0
23033,3653,ICMP,57,2583,13,0,0
55088,1426,TCP,534,7109,2,0,0
62799,4023,ICMP,67,36800,9,0,1
55602,5632,ICMP,1073,44844,1,1,1
28872,4335,UDP,933,8134,9,0,1
2979,7326,ICMP,657,41669,9,0,0
60738,7285,ICMP,1074,58099,6,1,1
54541,3529,TCP,641,55565,3,0,0
49976,7820,ICMP,1210,51560,13,1,1
48076,3307,UDP,473,34400,6,1,0
37749,8074,UDP,160,49417,9,0,1
63539,3929,UDP,814,52703,9,0,1
58358,1020,TCP,804,44405,12,0,0
57202,5114,ICMP,1221,54355,6,1,0
38199,8417,UDP,592,34819,7,0,0
34725,3215,ICMP,1063,51835,4,0,1
24236,51,ICMP,1060,20155,2,1,1
22359,1598,ICMP,1041,19894,0,0,0
13408,2103,UDP,1062,32937,10,1,0
14485,28,ICMP,698,11005,10,1,0
20238,5314,UDP,55,29922,14,0,0
55300,8176,ICMP,829,59079,7,0,0
45034,6676,ICMP,426,33497,8,0,1
33064,6919,ICMP,1017,43202,5,0,0
20031,1528,UDP,1245,23005,11,0,0
19565,7441,TCP,428,18297,8,1,0
23706,1041,ICMP,1246,48260,1,1,0
6585,4952,UDP,577,53683,4,1,1
50316,2962,ICMP,1046,37738,13,1,1
11398,5526,TCP,508,37007,12,1,0
44354,4673,UDP,1449,9850,11,0,0
24747,4864,ICMP,1379,26218,10,1,1
54500,1979,UDP,412,44914,7,1,0
19510,3567,ICMP,1329,54872,10,0,1
50833,4830,UDP,1327,52306,13,1,1
61615,7410,UDP,271,36975,5,0,0
35931,8733,UDP,1276,58339,0,0,0
2641,418,ICMP,827,35144,14,0,0
6155,5028,UDP,734,43458,0,1,0
28727,8478,UDP,684,55355,12,1,0
57414,421,UDP,1424,59198,13,1,1
54849,6152,TCP,852,39219,8,0,0
15943,4344,TCP,601,45280,10,0,0
3413,605,UDP,529,5655,11,1,0
60303,7196,TCP,757,31734,13,0,0
21393,1955,UDP,507,22884,0,0,1
61820,3252,TCP,1231,24334,0,0,0
59592,5242,TCP,1166,34046,11,1,1
2346,4679,TCP,623,30553,12,1,0
37780,641,ICMP,597,46388,5,1,1
1850,5371,TCP,1462,20139,5,1,0
65396,7222,UDP,938,52670,14,1,0
43282,4919,ICMP,1114,1455,8,1,0
30749,7474,UDP,1311,35999,14,1,0
65421,585,ICMP,722,23693,5,0,0
31883,8690,TCP,347,33858,1,0,0
16788,1221,TCP,474,26559,4,1,1
37259,6544,TCP,1046,29798,4,0,0
60623,4870,TCP,1289,9003,1,0,0
63474,1379,TCP,1294,11755,5,1,0
24203,2760,UDP,1322,11943,9,0,0
41794,5168,ICMP,908,44553,5,1,1
35667,1982,ICMP,483,52668,4,0,0
33401,3492,ICMP,529,18182,3,1,0
24765,3187,ICMP,681,8784,6,1,0
17400,5851,ICMP,1426,1586,0,1,1
15679,8390,ICMP,585,32652,11,0,0
46252,3784,TCP,426,22673,7,1,1
43699,1882,UDP,531,43633,12,1,1
28096,3960,TCP,1283,1345,3,1,0
35089,3618,UDP,570,34601,4,0,1
56343,430,UDP,266,8609,3,1,0
12253,7461,ICMP,1207,4801,13,1,0
34782,8260,TCP,1374,40056,11,1,0
50617,4700,TCP,988,52365,14,0,0
40646,275,ICMP,610,393,9,0,1
58842,5219,ICMP,989,52294,7,1,1
34035,3119,TCP,1300,546,11,0,1
43862,4871,TCP,1158,35105,7,0,0
29818,2007,UDP,242,4788,6,0,1
22747,3637,ICMP,1454,27892,7,1,0
34973,6742,UDP,1355,7089,12,1,1
50204,2680,ICMP,190,19449,14,0,1
34044,8938,TCP,1219,43312,4,1,1
24636,5172,UDP,600,43747,5,0,0
48946,1172,UDP,485,6819,4,0,0
49105,6745,ICMP,76,12726,10,1,1
51940,584,UDP,775,45369,4,1,1
43432,8792,TCP,1118,50346,12,1,1
9542,5190,UDP,1272,39361,0,1,0
57862,5573,ICMP,796,34788,13,1,0
41091,6521,ICMP,144,18404,3,0,0
13708,4003,TCP,681,37029,3,1,0
35056,5811,UDP,214,55786,1,1,0
55145,899,UDP,1252,54388,6,1,0
62913,1615,ICMP,111,492,1,0,0
46022,8908,UDP,615,16333,0,0,0
3114,5261,ICMP,1331,25297,0,1,0
4500,1294,ICMP,517,19432,6,0,0
53028,3442,UDP,894,4729,1,0,0
31220,2333,ICMP,67,33293,6,1,1
49407,5120,UDP,761,48307,3,1,0
24732,6101,ICMP,1134,27442,9,1,0
11141,7720,ICMP,1259,53894,0,1,1
34385,28,TCP,1369,19451,0,1,0
21959,7367,TCP,787,32700,0,1,0
28290,727,UDP,1008,52189,6,1,1
48959,2117,UDP,639,9233,4,0,0
1451,5832,ICMP,889,17024,6,0,1
4949,6808,TCP,524,42237,1,1,0
54503,2004,UDP,1125,18328,8,0,0
44630,1964,ICMP,323,59140,1,1,0
45713,6598,TCP,911,54146,14,0,0
16369,5458,ICMP,1238,24012,0,1,0
16847,3328,ICMP,714,49076,9,0,0
42722,572,ICMP,1496,35144,2,0,0
35538,5738,ICMP,514,29127,10,0,0
62079,4707,ICMP,288,42870,0,1,0
3117,6516,TCP,1445,34666,13,0,0
30539,8028,TCP,153,28834,10,1,1
30050,4411,UDP,333,36883,3,0,0
35799,7715,UDP,77,47883,12,0,1
57502,4096,UDP,754,3180,7,0,0
23101,5690,ICMP,802,1493,9,0,0
46571,2890,TCP,78,13958,8,1,0
21369,6991,TCP,1275,29499,0,0,0
33568,4919,TCP,546,33555,8,0,0
34713,8988,UDP,1126,55255,4,0,1
13624,2830,UDP,424,13780,3,0,0
24358,4203,ICMP,301,36117,7,0,0
58375,8354,ICMP,141,9705,6,0,1
24068,1841,TCP,396,46052,12,0,1
60074,6757,ICMP,601,53672,6,1,0
41999,5790,TCP,320,31735,11,0,0
15187,4909,UDP,1304,43875,1,1,0
21172,8980,TCP,650,17082,6,0,0
44705,333,TCP,872,10799,10,0,0
56880,630,ICMP,1227,38998,6,1,1
44272,6557,UDP,537,16673,9,1,1
52135,442,UDP,81,10376,0,0,0
58800,6602,ICMP,261,40778,6,0,0
57696,5672,TCP,490,13135,10,1,1
60926,986,UDP,425,31308,2,1,0
9386,3101,ICMP,807,4469,10,0,0
4606,6078,UDP,1438,58311,13,1,0
17566,4833,UDP,813,35833,14,0,0
23551,1525,TCP,1065,43077,10,1,0
33859,2375,ICMP,1355,54861,1,1,1
61471,4484,TCP,1184,48159,1,1,1
46474,5342,TCP,889,51906,1,0,0
34895,1671,ICMP,928,29017,3,1,1
10798,8187,TCP,574,38893,9,0,0
12511,7262,TCP,985,5166,11,1,0
7872,3796,ICMP,571,39040,5,0,0
26161,5655,UDP,198,23574,11,0,0
24436,4456,TCP,863,24380,0,1,0
18472,6684,TCP,1294,28659,7,0,1
16323,2677,UDP,1264,59797,13,1,0
56307,1543,UDP,1244,50490,8,1,1
54988,5622,TCP,204,26945,3,0,0
38213,7667,ICMP,243,57331,2,1,0
43416,470,UDP,242,9356,14,0,0
47448,1677,UDP,342,41374,1,1,1
33650,6561,UDP,915,41921,14,0,1
61515,2198,TCP,284,26185,10,0,0
59751,3647,TCP,802,54821,7,1,0
8189,4913,TCP,113,8182,9,1,1
26142,1618,TCP,289,53577,1,1,0
42979,2579,UDP,110,35741,5,0,0
20645,8879,ICMP,988,32690,10,0,0
56530,406,TCP,1204,14408,0,0,0
6753,4190,TCP,950,27396,7,1,1
18703,6174,TCP,883,36699,1,1,1
21371,2255,UDP,827,45614,6,1,0
62346,3335,ICMP,1258,46670,1,1,1
53835,3474,ICMP,852,49925,12,1,0
26684,1662,TCP,1294,46894,4,0,1
31762,5594,ICMP,323,7870,3,0,0
5265,6034,UDP,372,28548,3,1,1
34741,879,UDP,844,52282,9,1,0
36932,6359,TCP,334,5651,12,1,1
1216,3602,UDP,73,46491,11,0,1
61136,6935,UDP,1203,44316,7,1,1
29564,1818,ICMP,391,58961,4,1,0
35055,3489,ICMP,354,42997,8,0,0
58202,1851,ICMP,214,34826,12,1,0
30127,1569,TCP,469,49366,3,1,0
65513,2927,UDP,594,29502,2,1,0
59268,4173,UDP,168,45274,0,0,0
10095,3217,TCP,878,51681,0,1,1
19722,7506,ICMP,799,33659,9,1,1
54056,417,UDP,948,26215,7,0,1
61600,5058,TCP,496,9493,10,1,1
43420,7967,TCP,558,13353,1,1,1
3473,807,ICMP,302,12364,7,0,0
62469,6692,TCP,287,20496,12,0,0
33375,3707,UDP,1206,6266,14,0,1
25699,2161,TCP,189,47946,3,0,1
37701,1218,UDP,373,25275,12,1,1
60211,7569,TCP,163,43051,5,1,1
60891,1364,ICMP,1155,23641,10,0,1
62662,3351,ICMP,1152,55782,11,1,0
50775,6363,TCP,1456,46118,9,0,1
44985,1128,TCP,374,50313,4,1,1
56103,458,UDP,1051,8813,9,1,1
1099,274,ICMP,178,53930,1,0,0
25444,2853,TCP,1267,24456,12,1,0
1969,7829,UDP,726,29813,2,0,0
5326,8115,ICMP,824,45207,7,0,1
50981,2983,UDP,481,40459,13,1,0
5842,8786,ICMP,746,57267,12,0,0
35840,2620,TCP,1414,48522,12,0,0
18035,5008,TCP,1379,58682,2,1,0
20862,3654,UDP,480,43226,12,0,0
14944,3772,TCP,385,3087,6,0,0
48030,3755,ICMP,634,6119,9,1,0
30845,6076,UDP,42,5273,8,0,0
7275,3202,ICMP,1251,59897,14,1,0
26479,7361,UDP,766,43438,6,0,0
63127,7146,TCP,839,7765,0,0,0
30739,1223,UDP,1300,48608,10,1,1
30775,3903,UDP,1185,1052,3,0,0
11897,8047,TCP,308,22765,0,0,0
12770,3044,TCP,619,29953,8,1,0
53081,6901,UDP,990,32581,5,1,1
51811,2578,TCP,462,2784,3,0,1
43067,7653,TCP,1189,22509,9,0,1
24606,7598,UDP,1260,10180,4,1,1
24652,4846,ICMP,154,1294,3,0,0
37737,7393,TCP,1400,17333,6,1,1
32297,5173,UDP,1306,40678,4,1,0
28780,5304,ICMP,1012,45648,1,0,0
33280,7659,UDP,864,18363,0,1,1
63337,7007,ICMP,241,40364,1,1,1
33644,6400,UDP,1457,6559,12,0,1
44572,541,ICMP,1185,52236,3,0,0
8070,5536,TCP,101,38295,14,0,1
16134,8449,ICMP,319,55613,6,0,1
56357,2247,TCP,390,20426,8,1,1
21381,7460,ICMP,778,32940,13,0,1
41648,8848,UDP,699,779,14,0,0
49004,4847,ICMP,200,27763,12,1,1
64295,5992,ICMP,265,40744,13,1,0
53280,6291,TCP,820,28234,1,1,0
12176,3989,ICMP,70,30771,7,0,0
45857,6643,UDP,1225,9112,8,1,1
54436,2490,ICMP,214,24463,0,0,0
46136,8608,UDP,1328,422,11,0,1
33349,2556,UDP,428,31477,0,0,1
45619,4909,UDP,195,11011,11,0,0
24866,7613,UDP,1361,49466,10,1,1
55978,3309,ICMP,567,11170,10,0,1
8343,8218,ICMP,404,18347,13,0,0
47324,7266,TCP,1341,32146,13,1,0
45718,4338,ICMP,287,10312,6,1,0
27277,6227,UDP,1136,22383,12,1,1
8795,2744,TCP,1467,9662,1,1,1
7355,1703,UDP,564,7925,13,1,0
9105,7361,UDP,815,45891,4,1,1
62700,3433,TCP,1174,12501,11,1,1
1820,8849,UDP,699,46122,10,1,0
13664,7271,TCP,714,18067,6,1,0
27156,8921,ICMP,637,13814,13,1,1
52398,4282,ICMP,180,29658,10,0,0
46899,7976,UDP,1217,40118,2,1,0
22709,8386,TCP,822,23955,0,0,0
49257,4234,UDP,840,49866,0,1,0
25506,5792,UDP,136,13627,5,0,1
49778,8388,TCP,165,28136,2,0,1
61251,123,ICMP,101,58194,6,1,0
37950,7061,UDP,209,15829,1,0,1
29163,3071,UDP,589,29495,7,0,0
36229,2682,UDP,1328,25557,11,0,1
15428,1194,TCP,43,47358,1,0,0
26550,5060,TCP,187,7892,12,1,0
49473,4484,ICMP,917,25520,2,1,1
10438,6430,ICMP,705,10183,14,1,1
24908,571,TCP,1278,22282,4,0,1
7049,3219,ICMP,1124,45364,3,1,0
54450,962,ICMP,63,15164,9,0,0
20649,5315,TCP,828,55729,9,1,0
9087,3136,UDP,555,23138,4,0,0
15464,7382,UDP,1122,42526,14,0,0
10602,2296,TCP,1260,916,12,0,0
46127,4178,UDP,1407,39126,5,0,1
40873,65,UDP,730,12351,4,0,1
53698,2214,ICMP,292,41709,5,1,0
12753,4384,UDP,936,54818,12,1,0
53189,1721,TCP,653,38610,8,1,1
7267,3417,ICMP,1054,11079,10,0,0
1979,8601,ICMP,991,573,2,1,0
64975,1004,ICMP,1295,22091,12,1,0
28026,6710,ICMP,101,5986,0,0,0
39596,8033,ICMP,1242,57774,12,1,0
56955,8783,TCP,325,57672,0,0,0
12430,8820,ICMP,1122,57834,9,0,0
42364,3531,ICMP,237,8713,6,0,1
10087,5486,TCP,141,41341,11,0,0
13358,5748,ICMP,721,48079,13,1,0
21221,8032,ICMP,1464,6831,2,0,0
19224,4768,UDP,1017,3870,13,1,0
11070,3157,ICMP,620,11861,1,1,0
18910,7534,TCP,1033,59922,5,0,1
17056,6828,ICMP,967,31744,7,1,0
4792,611,UDP,980,7522,7,1,1
43218,7633,TCP,1207,31578,2,0,1
60114,3026,ICMP,469,36472,12,0,0
5605,7077,TCP,73,23909,5,1,0
61661,724,ICMP,534,1018,14,0,1
40043,1779,TCP,1186,19216,9,0,0
19195,2146,TCP,605,49971,10,0,1
11101,781,UDP,1124,11168,1,0,0
44779,8007,UDP,467,32308,9,1,0
24412,1334,TCP,320,24540,9,1,0
24292,5351,ICMP,1192,36504,11,1,0
6057,3159,TCP,1341,10698,5,1,0
19880,7878,UDP,311,20607,2,0,0
8690,6963,UDP,706,35554,4,0,0
28757,8102,ICMP,1025,14636,8,1,0
37201,2554,ICMP,826,44686,3,1,1
16531,2322,UDP,539,40445,10,1,1
60078,5591,UDP,122,48774,9,0,0
12213,866,UDP,810,30309,0,1,0
54940,748,UDP,1077,20408,3,0,0
59496,4228,ICMP,1018,7844,3,1,1
44917,4289,UDP,1336,22732,12,0,1
60666,6792,TCP,1427,17327,13,0,1
11932,7153,ICMP,410,3749,12,0,1
53903,6850,UDP,71,53974,12,0,0
53289,5946,UDP,685,4764,2,0,0
45531,1602,ICMP,1388,33653,7,1,0
51058,1866,ICMP,487,12404,6,1,1
4382,1586,TCP,1114,53038,6,1,0
18367,8169,UDP,70,28072,7,1,0
55747,8026,ICMP,1355,32965,6,0,1
8306,7264,TCP,915,50078,11,0,0
10617,5557,UDP,845,36614,1,1,0
44928,8276,ICMP,311,27625,11,1,0
39997,7011,UDP,941,35011,10,1,0
27031,6236,UDP,811,6010,0,0,0
7261,2743,ICMP,141,23225,2,1,1
47637,6729,UDP,1188,6392,10,0,0
30084,7760,ICMP,478,44411,14,0,1
29726,2212,UDP,1094,23914,7,1,0
60228,905,TCP,540,1775,3,0,0
55163,3278,ICMP,708,21832,10,1,1
63006,1868,TCP,485,32534,8,1,0
54624,3387,TCP,661,35999,5,1,0
60772,3348,TCP,1000,35326,12,0,0
38018,152,TCP,1003,11477,3,0,0
12412,5531,TCP,130,51906,1,1,1
50154,3484,TCP,555,5973,1,1,0
1763,7742,ICMP,1422,9874,7,0,1
6985,7604,UDP,901,10426,5,1,0
57461,3965,TCP,1350,40816,9,0,0
30126,2627,ICMP,305,52905,11,1,1
14545,6570,ICMP,481,34240,3,1,0
39951,6697,UDP,1478,31336,6,0,0
23846,8004,ICMP,838,17302,6,0,0
24401,4050,ICMP,649,46262,3,1,1
38254,6295,TCP,938,40892,11,0,0
31927,254,UDP,260,56616,14,0,0
49739,5322,TCP,573,18237,8,1,0
47403,8012,UDP,660,38281,2,1,0
7215,7474,UDP,219,34941,0,1,1
6958,8082,UDP,962,11413,14,1,1
52193,6308,UDP,606,49005,7,0,0
52701,4778,UDP,1012,48331,12,0,0
20528,3780,UDP,861,51861,0,0,0
58034,4735,ICMP,106,41747,12,0,0
2918,408,UDP,63,23932,11,0,0
10459,7155,UDP,734,1795,3,0,1
53886,1986,TCP,78,38955,14,0,0
59285,4848,UDP,193,50121,12,1,0
44013,8326,TCP,116,51007,3,1,0
52650,6770,TCP,307,20138,1,1,1
33743,5643,TCP,220,24258,5,0,1
34533,8252,ICMP,589,58241,0,1,1
40994,6887,TCP,344,28381,10,1,1
1171,5842,UDP,511,53910,2,1,1
22420,6867,TCP,985,28208,1,1,0
27968,5670,UDP,1345,15748,4,1,1
59491,4161,ICMP,194,13334,9,1,0
38792,7423,TCP,821,8056,1,0,0
60145,6740,ICMP,529,9571,14,0,1
36257,4580,UDP,344,39010,8,0,1
1516,7871,TCP,274,57157,8,1,0
33520,8241,ICMP,123,20279,8,1,0
42231,7904,UDP,831,11190,4,1,1
38316,7159,UDP,308,58871,12,1,0
27365,4240,ICMP,1220,6430,11,0,1
3070,5578,UDP,531,58227,6,0,0
57829,638,TCP,701,27341,1,1,0
52549,7644,ICMP,1278,51034,14,0,0
51433,8957,TCP,689,53703,12,1,0
22907,7673,TCP,556,31001,9,1,0
1831,1978,ICMP,696,3922,6,1,1
41974,4932,ICMP,1277,17407,13,1,1
24006,4795,UDP,672,37724,13,0,1
22090,7644,ICMP,191,4774,13,1,0
55883,2878,UDP,159,19808,2,1,0
